Original Image Patch,Binary Mask Image Patch
C:/Users/User/Desktop/Edges/patched_images\DJI_0144_original_patch89.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0144_binarymask_patch89.png
C:/Users/User/Desktop/Edges/patched_images\DSC_5082_original_patch314.png,C:/Users/User/Desktop/Edges/patched_images\DSC_5082_binarymask_patch314.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0059_original_patch146.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0059_binarymask_patch146.png
C:/Users/User/Desktop/Edges/patched_images\0V5A3736_original_patch306.png,C:/Users/User/Desktop/Edges/patched_images\0V5A3736_binarymask_patch306.png
C:/Users/User/Desktop/Edges/patched_images\DSC_5049_original_patch198.png,C:/Users/User/Desktop/Edges/patched_images\DSC_5049_binarymask_patch198.png
C:/Users/User/Desktop/Edges/patched_images\0V5A3736_original_patch251.png,C:/Users/User/Desktop/Edges/patched_images\0V5A3736_binarymask_patch251.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0040_original_patch148.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0040_binarymask_patch148.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0963_original_patch35.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0963_binarymask_patch35.png
C:/Users/User/Desktop/Edges/patched_images\0V5A4035_original_patch549.png,C:/Users/User/Desktop/Edges/patched_images\0V5A4035_binarymask_patch549.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0065_original_patch135.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0065_binarymask_patch135.png
C:/Users/User/Desktop/Edges/patched_images\TRRW7180_original_patch20.png,C:/Users/User/Desktop/Edges/patched_images\TRRW7180_binarymask_patch20.png
C:/Users/User/Desktop/Edges/patched_images\0V5A3666_original_patch237.png,C:/Users/User/Desktop/Edges/patched_images\0V5A3666_binarymask_patch237.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0194_original_patch104.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0194_binarymask_patch104.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0302_original_patch271.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0302_binarymask_patch271.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0997_original_patch96.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0997_binarymask_patch96.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0275_original_patch19.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0275_binarymask_patch19.png
C:/Users/User/Desktop/Edges/patched_images\0V5A3666_original_patch356.png,C:/Users/User/Desktop/Edges/patched_images\0V5A3666_binarymask_patch356.png
C:/Users/User/Desktop/Edges/patched_images\TRRW7180_original_patch37.png,C:/Users/User/Desktop/Edges/patched_images\TRRW7180_binarymask_patch37.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0011_original_patch216.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0011_binarymask_patch216.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0225_original_patch59.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0225_binarymask_patch59.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0552_original_patch41.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0552_binarymask_patch41.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0067_original_patch115.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0067_binarymask_patch115.png
C:/Users/User/Desktop/Edges/patched_images\0V5A3736_original_patch104.png,C:/Users/User/Desktop/Edges/patched_images\0V5A3736_binarymask_patch104.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0489_original_patch38.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0489_binarymask_patch38.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0796_original_patch147.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0796_binarymask_patch147.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0051_original_patch35.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0051_binarymask_patch35.png
C:/Users/User/Desktop/Edges/patched_images\0V5A4035_original_patch172.png,C:/Users/User/Desktop/Edges/patched_images\0V5A4035_binarymask_patch172.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0225_original_patch247.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0225_binarymask_patch247.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0076_original_patch140.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0076_binarymask_patch140.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0065_original_patch156.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0065_binarymask_patch156.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0040_original_patch174.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0040_binarymask_patch174.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0052_original_patch279.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0052_binarymask_patch279.png
C:/Users/User/Desktop/Edges/patched_images\0V5A4035_original_patch49.png,C:/Users/User/Desktop/Edges/patched_images\0V5A4035_binarymask_patch49.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0050_original_patch71.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0050_binarymask_patch71.png
C:/Users/User/Desktop/Edges/patched_images\0V5A4035_original_patch559.png,C:/Users/User/Desktop/Edges/patched_images\0V5A4035_binarymask_patch559.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0050_original_patch119.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0050_binarymask_patch119.png
C:/Users/User/Desktop/Edges/patched_images\0V5A3666_original_patch416.png,C:/Users/User/Desktop/Edges/patched_images\0V5A3666_binarymask_patch416.png
C:/Users/User/Desktop/Edges/patched_images\DSC_5049_original_patch24.png,C:/Users/User/Desktop/Edges/patched_images\DSC_5049_binarymask_patch24.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0194_original_patch143.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0194_binarymask_patch143.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0059_original_patch203.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0059_binarymask_patch203.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0366_original_patch57.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0366_binarymask_patch57.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0051_original_patch195.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0051_binarymask_patch195.png
C:/Users/User/Desktop/Edges/patched_images\0V5A3736_original_patch136.png,C:/Users/User/Desktop/Edges/patched_images\0V5A3736_binarymask_patch136.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0067_original_patch29.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0067_binarymask_patch29.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0034_original_patch68.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0034_binarymask_patch68.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0107_original_patch188.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0107_binarymask_patch188.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0302_original_patch169.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0302_binarymask_patch169.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0011_original_patch225.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0011_binarymask_patch225.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0040_original_patch183.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0040_binarymask_patch183.png
C:/Users/User/Desktop/Edges/patched_images\DSC_5082_original_patch238.png,C:/Users/User/Desktop/Edges/patched_images\DSC_5082_binarymask_patch238.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0144_original_patch134.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0144_binarymask_patch134.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0234_original_patch132.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0234_binarymask_patch132.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0065_original_patch145.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0065_binarymask_patch145.png
C:/Users/User/Desktop/Edges/patched_images\0V5A4035_original_patch710.png,C:/Users/User/Desktop/Edges/patched_images\0V5A4035_binarymask_patch710.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0284_original_patch133.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0284_binarymask_patch133.png
C:/Users/User/Desktop/Edges/patched_images\DSC_5065_original_patch34.png,C:/Users/User/Desktop/Edges/patched_images\DSC_5065_binarymask_patch34.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0491_original_patch60.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0491_binarymask_patch60.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0796_original_patch136.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0796_binarymask_patch136.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0138_original_patch4.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0138_binarymask_patch4.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0366_original_patch52.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0366_binarymask_patch52.png
C:/Users/User/Desktop/Edges/patched_images\0V5A4035_original_patch262.png,C:/Users/User/Desktop/Edges/patched_images\0V5A4035_binarymask_patch262.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0051_original_patch187.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0051_binarymask_patch187.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0183_original_patch69.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0183_binarymask_patch69.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0284_original_patch144.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0284_binarymask_patch144.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0413_original_patch27.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0413_binarymask_patch27.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0997_original_patch84.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0997_binarymask_patch84.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0284_original_patch215.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0284_binarymask_patch215.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0194_original_patch45.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0194_binarymask_patch45.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0040_original_patch132.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0040_binarymask_patch132.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0234_original_patch121.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0234_binarymask_patch121.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0065_original_patch248.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0065_binarymask_patch248.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0413_original_patch40.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0413_binarymask_patch40.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0302_original_patch197.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0302_binarymask_patch197.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0963_original_patch166.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0963_binarymask_patch166.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0413_original_patch273.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0413_binarymask_patch273.png
C:/Users/User/Desktop/Edges/patched_images\0V5A3666_original_patch202.png,C:/Users/User/Desktop/Edges/patched_images\0V5A3666_binarymask_patch202.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0489_original_patch7.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0489_binarymask_patch7.png
C:/Users/User/Desktop/Edges/patched_images\CZBJ2377_original_patch93.png,C:/Users/User/Desktop/Edges/patched_images\CZBJ2377_binarymask_patch93.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0040_original_patch48.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0040_binarymask_patch48.png
C:/Users/User/Desktop/Edges/patched_images\DSC_5082_original_patch3.png,C:/Users/User/Desktop/Edges/patched_images\DSC_5082_binarymask_patch3.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0081_original_patch137.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0081_binarymask_patch137.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0404_original_patch166.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0404_binarymask_patch166.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0796_original_patch165.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0796_binarymask_patch165.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0225_original_patch263.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0225_binarymask_patch263.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0067_original_patch33.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0067_binarymask_patch33.png
C:/Users/User/Desktop/Edges/patched_images\0V5A4035_original_patch572.png,C:/Users/User/Desktop/Edges/patched_images\0V5A4035_binarymask_patch572.png
C:/Users/User/Desktop/Edges/patched_images\DSC_5049_original_patch241.png,C:/Users/User/Desktop/Edges/patched_images\DSC_5049_binarymask_patch241.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0183_original_patch117.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0183_binarymask_patch117.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0997_original_patch115.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0997_binarymask_patch115.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0076_original_patch133.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0076_binarymask_patch133.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0276_original_patch36.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0276_binarymask_patch36.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0948_original_patch59.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0948_binarymask_patch59.png
C:/Users/User/Desktop/Edges/patched_images\0V5A3666_original_patch240.png,C:/Users/User/Desktop/Edges/patched_images\0V5A3666_binarymask_patch240.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0225_original_patch88.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0225_binarymask_patch88.png
C:/Users/User/Desktop/Edges/patched_images\0V5A3736_original_patch217.png,C:/Users/User/Desktop/Edges/patched_images\0V5A3736_binarymask_patch217.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0107_original_patch50.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0107_binarymask_patch50.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0138_original_patch84.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0138_binarymask_patch84.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0059_original_patch148.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0059_binarymask_patch148.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0034_original_patch148.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0034_binarymask_patch148.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0796_original_patch61.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0796_binarymask_patch61.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0138_original_patch36.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0138_binarymask_patch36.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0107_original_patch327.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0107_binarymask_patch327.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0284_original_patch168.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0284_binarymask_patch168.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0404_original_patch87.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0404_binarymask_patch87.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0052_original_patch190.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0052_binarymask_patch190.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0194_original_patch81.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0194_binarymask_patch81.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0107_original_patch1.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0107_binarymask_patch1.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0276_original_patch71.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0276_binarymask_patch71.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0413_original_patch155.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0413_binarymask_patch155.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0059_original_patch53.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0059_binarymask_patch53.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0022_original_patch141.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0022_binarymask_patch141.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0796_original_patch161.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0796_binarymask_patch161.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0796_original_patch65.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0796_binarymask_patch65.png
C:/Users/User/Desktop/Edges/patched_images\0V5A3666_original_patch265.png,C:/Users/User/Desktop/Edges/patched_images\0V5A3666_binarymask_patch265.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0135_original_patch28.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0135_binarymask_patch28.png
C:/Users/User/Desktop/Edges/patched_images\0V5A3736_original_patch162.png,C:/Users/User/Desktop/Edges/patched_images\0V5A3736_binarymask_patch162.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0226_original_patch41.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0226_binarymask_patch41.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0051_original_patch146.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0051_binarymask_patch146.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0413_original_patch146.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0413_binarymask_patch146.png
C:/Users/User/Desktop/Edges/patched_images\DSC_5053_original_patch151.png,C:/Users/User/Desktop/Edges/patched_images\DSC_5053_binarymask_patch151.png
C:/Users/User/Desktop/Edges/patched_images\DJI_0050_original_patch105.png,C:/Users/User/Desktop/Edges/patched_images\DJI_0050_binarymask_patch105.png
